model,horizon,seed,scenario,feature_group,repetition,sample_count,encoded_columns_permuted,baseline_MAE,permuted_MAE,delta_MAE,importance_convention
E5_full_fusion_xgboost,3,20260715,Overall_test,Meteorology,1,13539,15,1.3944295520887193,1.4633916729429928,0.06896212085427345,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Meteorology,2,13539,15,1.3944295520887193,1.4625154871994264,0.06808593511070704,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Meteorology,3,13539,15,1.3944295520887193,1.4652956697100665,0.0708661176213472,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Meteorology,4,13539,15,1.3944295520887193,1.4658953685212481,0.0714658164325288,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Meteorology,5,13539,15,1.3944295520887193,1.4670873237788495,0.07265777169013021,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Meteorology,6,13539,15,1.3944295520887193,1.4712447189758198,0.07681516688710044,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Meteorology,7,13539,15,1.3944295520887193,1.4725202841664455,0.07809073207772621,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Meteorology,8,13539,15,1.3944295520887193,1.4654662881006821,0.07103673601196281,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Meteorology,9,13539,15,1.3944295520887193,1.4729316199568674,0.07850206786814806,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Meteorology,10,13539,15,1.3944295520887193,1.4656678040082738,0.07123825191955446,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Atmospheric,1,13539,28,1.3944295520887193,1.6463467336749944,0.2519171815862751,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Atmospheric,2,13539,28,1.3944295520887193,1.652614895135269,0.2581853430465497,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Atmospheric,3,13539,28,1.3944295520887193,1.649218446886674,0.25478889479795463,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Atmospheric,4,13539,28,1.3944295520887193,1.645879093884606,0.25144954179588663,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Atmospheric,5,13539,28,1.3944295520887193,1.6487068336307058,0.2542772815419865,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Atmospheric,6,13539,28,1.3944295520887193,1.6422261002620395,0.2477965481733202,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Atmospheric,7,13539,28,1.3944295520887193,1.6438299783585086,0.2494004262697893,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Atmospheric,8,13539,28,1.3944295520887193,1.658368516700302,0.2639389646115826,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Atmospheric,9,13539,28,1.3944295520887193,1.6591569619273043,0.264727409838585,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Atmospheric,10,13539,28,1.3944295520887193,1.6406408907306638,0.24621133864194444,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Road,1,13539,16,1.3944295520887193,1.7164742022898776,0.32204465020115824,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Road,2,13539,16,1.3944295520887193,1.7076925699827714,0.3132630178940521,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Road,3,13539,16,1.3944295520887193,1.7149013720930635,0.32047182000434415,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Road,4,13539,16,1.3944295520887193,1.7129589527957645,0.31852940070704516,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Road,5,13539,16,1.3944295520887193,1.7200355506117635,0.32560599852304417,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Road,6,13539,16,1.3944295520887193,1.719403124295835,0.32497357220711565,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Road,7,13539,16,1.3944295520887193,1.7111440698813514,0.31671451779263204,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Road,8,13539,16,1.3944295520887193,1.7134570487226415,0.31902749663392216,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Road,9,13539,16,1.3944295520887193,1.7124514406516362,0.3180218885629169,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Overall_test,Road,10,13539,16,1.3944295520887193,1.7064957639539857,0.3120662118652664,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Traffic,1,8217,60,1.4174752105617567,14.37017689630964,12.952701685747884,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Traffic,2,8217,60,1.4174752105617567,14.21736632476283,12.799891114201074,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Traffic,3,8217,60,1.4174752105617567,14.147902451684995,12.73042724112324,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Traffic,4,8217,60,1.4174752105617567,14.252693917049044,12.835218706487288,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Traffic,5,8217,60,1.4174752105617567,14.152355030058732,12.734879819496976,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Traffic,6,8217,60,1.4174752105617567,14.17311513005616,12.755639919494405,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Traffic,7,8217,60,1.4174752105617567,14.377031232903422,12.959556022341665,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Traffic,8,8217,60,1.4174752105617567,14.17804883969521,12.760573629133454,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Traffic,9,8217,60,1.4174752105617567,14.377762544460266,12.96028733389851,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Traffic,10,8217,60,1.4174752105617567,14.169118972604384,12.751643762042628,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Reliability,1,8217,8,1.4174752105617567,1.4861376428404887,0.06866243227873192,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Reliability,2,8217,8,1.4174752105617567,1.485645009452811,0.06816979889105435,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Reliability,3,8217,8,1.4174752105617567,1.4832696190838264,0.06579440852206964,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Reliability,4,8217,8,1.4174752105617567,1.4863423624511065,0.06886715188934978,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Reliability,5,8217,8,1.4174752105617567,1.4837988285954342,0.06632361803367748,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Reliability,6,8217,8,1.4174752105617567,1.4807405232328958,0.0632653126711391,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Reliability,7,8217,8,1.4174752105617567,1.4825461834353573,0.06507097287360053,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Reliability,8,8217,8,1.4174752105617567,1.4852947405175667,0.06781952995580998,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Reliability,9,8217,8,1.4174752105617567,1.4855528095615675,0.0680775989998108,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Reliability,10,8217,8,1.4174752105617567,1.4891609181681151,0.0716857076063584,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Calendar,1,8217,9,1.4174752105617567,2.0922604539535494,0.6747852433917927,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Calendar,2,8217,9,1.4174752105617567,2.072536974532392,0.6550617639706353,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Calendar,3,8217,9,1.4174752105617567,2.103303468501581,0.6858282579398243,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Calendar,4,8217,9,1.4174752105617567,2.105028504595293,0.6875532940335363,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Calendar,5,8217,9,1.4174752105617567,2.078970044656659,0.6614948340949021,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Calendar,6,8217,9,1.4174752105617567,2.0537599903502994,0.6362847797885427,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Calendar,7,8217,9,1.4174752105617567,2.0893696009723475,0.6718943904105907,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Calendar,8,8217,9,1.4174752105617567,2.0789802526200325,0.6615050420582758,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Calendar,9,8217,9,1.4174752105617567,2.0859877190325475,0.6685125084707908,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Calendar,10,8217,9,1.4174752105617567,2.0868592726706026,0.6693840621088458,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Rainfall,1,8217,15,1.4174752105617567,1.4315239411619805,0.014048730600223713,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Rainfall,2,8217,15,1.4174752105617567,1.4295920474568629,0.01211683689510612,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Rainfall,3,8217,15,1.4174752105617567,1.4321400092768186,0.014664798715061877,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Rainfall,4,8217,15,1.4174752105617567,1.4352611013902021,0.017785890828445394,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Rainfall,5,8217,15,1.4174752105617567,1.4285498827177199,0.011074672155963139,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Rainfall,6,8217,15,1.4174752105617567,1.4329487712120874,0.015473560650330676,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Rainfall,7,8217,15,1.4174752105617567,1.428814934618376,0.011339724056619316,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Rainfall,8,8217,15,1.4174752105617567,1.4331107721247107,0.01563556156295398,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Rainfall,9,8217,15,1.4174752105617567,1.432001935836534,0.014526725274777164,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Rainfall,10,8217,15,1.4174752105617567,1.4272557783550455,0.00978056779328873,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Meteorology,1,8217,15,1.4174752105617567,1.4927787494477593,0.07530353888600261,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Meteorology,2,8217,15,1.4174752105617567,1.496102579157133,0.07862736859537622,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Meteorology,3,8217,15,1.4174752105617567,1.4981175164587186,0.08064230589696186,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Meteorology,4,8217,15,1.4174752105617567,1.5013095338389741,0.0838343232772174,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Meteorology,5,8217,15,1.4174752105617567,1.49308842468695,0.07561321412519328,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Meteorology,6,8217,15,1.4174752105617567,1.4967679050088554,0.07929269444709863,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Meteorology,7,8217,15,1.4174752105617567,1.4994758205778251,0.0820006100160684,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Meteorology,8,8217,15,1.4174752105617567,1.503475110287415,0.08599989972565836,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Meteorology,9,8217,15,1.4174752105617567,1.4932901155662839,0.07581490500452714,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Meteorology,10,8217,15,1.4174752105617567,1.4945453204159262,0.07707010985416951,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Atmospheric,1,8217,28,1.4174752105617567,1.7137314194980284,0.2962562089362717,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Atmospheric,2,8217,28,1.4174752105617567,1.712579091544722,0.29510388098296536,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Atmospheric,3,8217,28,1.4174752105617567,1.7033097371335086,0.2858345265717519,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Atmospheric,4,8217,28,1.4174752105617567,1.6999561776689698,0.28248096710721304,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Atmospheric,5,8217,28,1.4174752105617567,1.7022034746169812,0.28472826405522444,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Atmospheric,6,8217,28,1.4174752105617567,1.713750989880747,0.2962757793189903,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Atmospheric,7,8217,28,1.4174752105617567,1.6946135849736244,0.2771383744118676,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Atmospheric,8,8217,28,1.4174752105617567,1.7009125788029702,0.28343736824121346,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Atmospheric,9,8217,28,1.4174752105617567,1.6972845999117407,0.279809389349984,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Atmospheric,10,8217,28,1.4174752105617567,1.7046286304516123,0.28715341988985554,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Road,1,8217,16,1.4174752105617567,1.7139733481526127,0.29649813759085597,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Road,2,8217,16,1.4174752105617567,1.7138614140003332,0.29638620343857647,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Road,3,8217,16,1.4174752105617567,1.7159058425901463,0.2984306320283896,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Road,4,8217,16,1.4174752105617567,1.7141087620907596,0.29663355152900284,positive delta means the group was useful
E5_full_fusion_xgboost,3,20260715,Rain,Road,5,8217,16,1.4174752105617567,1.7221556859230938,0.304680475361337,positive delta means the group was useful
